name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"chicago, illinois",2021-02-12,18.7,8.6,13.9,8.3,-6.2,1.2,4.3,65.4,0,0,0,,0.5,12.6,,12.6,317.3,1030.2,94.7,9,116.9,9.9,5,,2021-02-12T06:49:50,2021-02-12T17:20:16,0,Overcast,Cloudy skies throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-13,13.1,0.6,7.2,0.6,-17.2,-7.8,-0.4,70.5,0,0,0,,0.9,13.2,21.9,15.1,320.7,1028.7,77.6,4.6,52.8,4.6,2,,2021-02-13T06:48:31,2021-02-13T17:21:32,0.02,Partially cloudy,Partly cloudy throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-14,4.1,-3.4,0.5,-11.1,-21.9,-16.7,-11.8,56,0,0,0,,0.8,14.2,21.9,15.8,326.9,1034,76.9,7.9,114.7,9.9,5,,2021-02-14T06:47:11,2021-02-14T17:22:48,0.04,Partially cloudy,Partly cloudy throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-15,15.6,0.7,6.6,-1,-19.6,-10.8,-0.2,72.8,0.08,100,25,snow,7.5,17.2,31.9,18.6,301.4,1027.3,82.4,2.4,27.4,2.3,1,,2021-02-15T06:45:49,2021-02-15T17:24:04,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-16,20.6,7.7,14.1,11,-9,1.2,5.2,67.6,0.01,100,4.17,snow,4.4,25.1,27.7,14.6,320.3,1020.8,78.6,7.3,21.2,1.7,1,,2021-02-16T06:44:26,2021-02-16T17:25:19,0.1,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72534014819,AP878,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-17,24.5,7.8,16.1,24.5,3.3,10.5,5.6,63.5,0,0,0,,0,22.9,,9.2,197.4,1029.5,84.6,9.9,26,2.2,1,,2021-02-17T06:43:02,2021-02-17T17:26:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-18,25.3,17.2,20.3,25.1,9.3,14.8,12.2,70.7,0.01,100,4.17,snow,0,21.3,,7.4,153.3,1028.6,85.5,6.1,51.7,4.4,3,,2021-02-18T06:41:37,2021-02-18T17:27:50,0.19,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-19,20.1,8.1,16.1,11.6,-5,4.8,6.9,67,0,0,0,,0,20,20.8,13.4,265.7,1027.3,44.4,8.6,190.4,16.5,8,,2021-02-19T06:40:11,2021-02-19T17:29:04,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-20,29,4.9,17.8,21.2,-1.3,11.7,8.4,67.6,0,0,0,,0,18.5,,8.3,223.3,1029,10,7.8,176.6,15.2,7,,2021-02-20T06:38:43,2021-02-20T17:30:19,0.28,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-21,37.5,18.3,28.5,28.4,8.4,19.4,19.3,68.8,0.18,100,25,"rain,snow",0,17.3,31.1,16.7,159,1019.9,75.3,7.5,90,8,4,,2021-02-21T06:37:15,2021-02-21T17:31:33,0.33,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-22,39.8,26.2,33.7,30.9,14.7,23.4,26.4,74.4,0.01,100,4.17,rain,0,16.4,34,20.2,242.5,1007.8,94,8.4,99,8.4,5,,2021-02-22T06:35:46,2021-02-22T17:32:47,0.38,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-23,45,36.7,40.7,39.8,30.2,34.4,29.9,65.5,0,0,0,,0,13.6,28,15,237.3,1008.5,45.9,9.9,175.9,15.3,7,,2021-02-23T06:34:16,2021-02-23T17:34:00,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-24,44.9,32.6,40.4,38,27.9,34.1,30.1,66.7,0,0,0,,0,10.1,29.8,18.8,247.4,1012.4,49.8,9.9,140.7,12,7,,2021-02-24T06:32:45,2021-02-24T17:35:14,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-25,40,25.3,32.8,32.9,18.4,27.6,22.1,65.7,0,0,0,,0,6.5,24.2,13.5,273.1,1027.4,34.4,9.9,174.1,15.2,7,,2021-02-25T06:31:13,2021-02-25T17:36:27,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-26,42.5,25.4,35,36.6,19.7,29.2,21.4,59.3,0,0,0,,1.7,6.2,27.6,14.6,157.1,1020.6,43.8,9.7,179,15.4,7,,2021-02-26T06:29:40,2021-02-26T17:37:39,0.5,Partially cloudy,Becoming cloudy in the afternoon.,snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-27,50,33.4,41.3,46.7,26.6,36.7,33.4,74.6,0.02,100,4.17,rain,0,5.7,,10.1,195.1,1015.9,53.2,7.7,177.3,15.4,7,,2021-02-27T06:28:06,2021-02-27T17:38:52,0.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-02-28,49,36,41.7,43.9,28.1,35.7,36.7,82.4,0.04,100,16.67,rain,0,4.2,33.5,20.1,209.8,1009.9,88.5,7.4,67.5,5.9,3,,2021-02-28T06:26:32,2021-02-28T17:40:04,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-01,34.5,24.7,30.2,26.1,16.6,22.3,15.8,56.2,0,0,0,,0,3.1,23.4,13.5,297.3,1024.1,25.8,9.9,149.9,12.8,6,,2021-03-01T06:24:57,2021-03-01T17:41:15,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-02,43.1,22,33,36.2,16.8,26.9,19.1,57,0,0,0,,0,2.3,30.4,19.2,196.2,1023.4,3.8,9.9,188,16.3,7,,2021-03-02T06:23:21,2021-03-02T17:42:27,0.57,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-03,58.2,35.5,44,58.2,29.9,40.1,29.5,59.4,0,0,0,,0,1.7,29.8,13.4,203,1016.2,0.8,9.9,191.2,16.6,7,,2021-03-03T06:21:44,2021-03-03T17:43:38,0.61,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-04,37.7,28.9,33.7,30.8,20.2,24.9,23.8,67.5,0,0,0,,0,0.4,27.2,18.3,37,1027,43.8,9.8,119,10.1,4,,2021-03-04T06:20:07,2021-03-04T17:44:49,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-05,48.6,25.6,36.1,44.8,20.3,32.7,19.9,54.9,0,0,0,,0,0,20.8,15.6,185.8,1028.6,23.8,9.9,196.6,16.9,7,,2021-03-05T06:18:29,2021-03-05T17:46:00,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-06,45.2,28.5,35.7,43.4,25.6,33.5,22.7,60.2,0,0,0,,0,0,,11.3,99.7,1027.9,12.3,9.9,200.5,17.2,7,,2021-03-06T06:16:51,2021-03-06T17:47:10,0.78,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-07,51.3,26.5,39.8,51.3,24.1,36.9,23.2,54.2,0,0,0,,0,0,21.9,12.3,142.6,1029.1,54.7,9.9,171.7,14.8,8,,2021-03-07T06:15:12,2021-03-07T17:48:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK,D6362"
"chicago, illinois",2021-03-08,64,43.5,53,64,37.3,50.7,33.6,48.8,0,0,0,,0,0,29.7,20,237.8,1025.2,51.2,9.9,143.6,12.1,6,,2021-03-08T06:13:33,2021-03-08T17:49:30,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-09,68.1,42.8,55.5,68.1,40.9,54.9,34.3,47.5,0,0,0,,0,0,35,20.1,176.3,1022.6,69.8,9.8,121.1,10.3,6,,2021-03-09T06:11:53,2021-03-09T17:50:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-10,68.4,56.4,61.3,68.4,56.4,61.3,44.9,55.2,0,0,0,,0,0,45,24.5,198.9,1012.8,93.8,9.9,58.7,5,4,,2021-03-10T06:10:13,2021-03-10T17:51:49,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-11,64.2,44.1,52.3,64.2,39.3,50.5,37.8,58.3,0.05,100,8.33,rain,0,0,47.8,23.8,257.2,1016.6,45.6,9.9,146.9,12.9,6,,2021-03-11T06:08:32,2021-03-11T17:52:58,0.99,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-12,52.8,37,43.8,52.8,32,40.2,26.8,52.4,0,0,0,,0,0,21.9,12.2,183.4,1029.9,63.5,9.9,123,10.6,7,,2021-03-12T06:06:51,2021-03-12T17:54:07,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-13,58.9,32.5,45.8,58.9,30.8,44.5,23.1,44.5,0,0,0,,0,0,,9.8,184.2,1030.1,54.2,9.8,145.2,12.6,6,,2021-03-13T06:05:10,2021-03-13T17:55:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-14,46.2,37.3,42.1,42,26.6,35.1,25.5,52.2,0,0,0,,0,0,34.9,22.8,98.4,1028.2,77,9.9,98.1,8.1,5,,2021-03-14T07:03:29,2021-03-14T18:56:24,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-15,40.2,29.7,34.4,32.4,17.7,24.3,22.3,63.3,0.08,100,16.67,"rain,snow",1.1,0.3,35.4,22.7,101,1022.7,91.2,6.8,18.3,1.6,1,,2021-03-15T07:01:47,2021-03-15T18:57:32,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-16,37.9,33.2,35.4,33.6,27.3,30.4,30.1,81.2,0,0,0,,0.6,1.1,,10.6,51.7,1016.6,100,6.7,32.8,2.8,1,,2021-03-16T07:00:05,2021-03-16T18:58:40,0.04,Overcast,Cloudy skies throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-17,40,33.8,36.6,34.9,25.5,29.4,31.3,80.9,0.37,100,29.17,rain,0,0.1,30.6,20.2,58,1016,99.9,6,30.1,2.7,1,,2021-03-17T06:58:22,2021-03-17T18:59:48,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-18,42.2,37.8,39,31.7,26.8,28.4,31.7,75.2,0.14,100,37.5,rain,0,0,45.6,30.6,29.4,1016.6,90.3,8.5,74.8,6.4,4,,2021-03-18T06:56:40,2021-03-18T19:00:56,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-19,45.4,34.4,38.9,41.4,24.6,31.8,19.4,45.9,0,0,0,,0,0,35.1,21,61.8,1032.8,14.2,9.9,169.7,14.7,8,,2021-03-19T06:54:57,2021-03-19T19:02:03,0.15,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-20,57.8,30.9,43.6,57.8,28.2,42,23.4,49.7,0,0,0,,0,0,20.8,10,127,1033,0,9.9,168.8,14.7,8,,2021-03-20T06:53:14,2021-03-20T19:03:10,0.2,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-21,64.9,37.9,52.3,64.9,34.1,50.9,24.9,37.7,0,0,0,,0,0,29.4,17.8,181.6,1025.5,36.2,9.9,163.6,14.2,8,,2021-03-21T06:51:32,2021-03-21T19:04:18,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-22,67.9,47.2,56.8,67.9,43.3,55.7,30.5,37.3,0,0,0,,0,0,32.2,17.7,184.7,1018.2,70.2,9.9,108.2,9.5,5,,2021-03-22T06:49:49,2021-03-22T19:05:25,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-23,65.1,50.9,56.9,65.1,50.9,56.9,42.4,60,0.15,100,20.83,rain,0,0,32.8,16.1,134.2,1011.1,94.7,9.6,36,3.2,2,,2021-03-23T06:48:06,2021-03-23T19:06:32,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-24,58.5,49.3,55.3,58.5,44.4,55.1,46,71.4,0.01,100,4.17,rain,0,0,38.2,22.6,208.2,1005.2,93.9,9.7,113.5,9.9,6,,2021-03-24T06:46:23,2021-03-24T19:07:39,0.39,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-25,49.4,38.7,45.5,47.6,28.6,40.4,37.4,73.5,0.05,100,12.5,rain,0,0,34.6,21.3,114,1010.9,98.7,9.5,41,3.6,2,,2021-03-25T06:44:40,2021-03-25T19:08:45,0.43,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-26,41.7,35.8,39.1,38.9,27,34.2,33.1,79.1,0.09,100,16.67,rain,0,0,34.1,23,185.7,1015.8,93.1,9.7,37.8,3.3,1,,2021-03-26T06:42:57,2021-03-26T19:09:52,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-27,63.9,37.3,51,63.9,37.3,50.2,42.6,74.3,0,0,0,,0,0,29.8,14.6,139.4,1013.7,89.6,8.8,98.1,8.6,6,,2021-03-27T06:41:15,2021-03-27T19:10:59,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-28,53.6,37.7,44.5,53.6,30.1,38.1,26.9,52,0,0,0,,0,0,38,25.6,295.4,1012.9,69.3,9.9,101.3,8.7,9,,2021-03-28T06:39:32,2021-03-28T19:12:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-29,62.2,31.6,47,62.2,26.3,44.7,27.2,47.8,0,0,0,,0,0,42.2,24.2,209.7,1017.7,25.7,9.9,162,14.1,7,,2021-03-29T06:37:50,2021-03-29T19:13:12,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-30,67.7,49.4,56.7,67.7,44.2,56.3,32.2,39.8,0,0,0,,0,0,37.4,22.7,230,1009.3,61.5,9.9,132.3,11.3,6,,2021-03-30T06:36:07,2021-03-30T19:14:18,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-03-31,47.6,34.8,39.6,41.6,25.9,31.5,15.6,37.5,0,0,0,,0,0,31.1,18.6,295.2,1021.6,52.9,9.9,136.6,11.9,8,,2021-03-31T06:34:25,2021-03-31T19:15:24,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-01,38.1,25.4,32.8,31.3,13,23.9,12.6,43.5,0,0,0,,0,0,27.9,18,151,1032.6,32.7,9.9,183.5,16,8,,2021-04-01T06:32:44,2021-04-01T19:16:31,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-02,50,26.6,39.2,50,21.4,35.7,13.1,40.3,0,0,0,,0,0,25.3,14.5,163.8,1032.1,13.4,9.9,177.8,15.3,8,,2021-04-02T06:31:02,2021-04-02T19:17:37,0.65,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-03,70.8,40.7,54.6,70.8,32.8,51.7,27.2,35.2,0,0,0,,0,0,31.8,21.4,231.4,1021.2,21.1,9.9,162.1,13.9,7,,2021-04-03T06:29:21,2021-04-03T19:18:43,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-04,75.2,45.3,61.5,75.2,45.1,61.4,36.6,42.8,0,0,0,,0,0,22.5,11.9,152.9,1019.2,30.1,9.8,157.3,13.5,7,,2021-04-04T06:27:40,2021-04-04T19:19:50,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-05,76.5,60.1,67.5,76.5,60.1,67.5,46.5,47.3,0,0,0,,0,0,32.2,14.6,208.3,1012.8,72.9,9.9,58,5.1,2,,2021-04-05T06:26:00,2021-04-05T19:20:56,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-06,81.3,58.5,70.6,80.2,58.5,70.6,48,45.7,0,0,0,,0,0,28.8,18.1,210.3,1010.5,67.9,9.9,145.9,12.7,6,,2021-04-06T06:24:20,2021-04-06T19:22:02,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-07,81.1,60.8,70.4,80.7,60.8,70.4,51.2,50.8,0,0,0,,0,0,36.7,21.7,184.8,1007.9,59.1,9.9,90.3,7.8,4,,2021-04-07T06:22:40,2021-04-07T19:23:08,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-08,69.3,51.6,60.3,69.3,51.6,60.3,51.9,74.4,0.37,100,50,rain,0,0,29.8,17,182.3,1001.5,94.3,8.7,29,2.3,2,,2021-04-08T06:21:01,2021-04-08T19:24:14,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-09,62.4,50.4,55.9,62.4,50.4,55.9,46.6,71.6,0.01,100,4.17,rain,0,0,34.7,17.9,217.1,1003.6,87.1,9.3,60.6,5.2,3,,2021-04-09T06:19:22,2021-04-09T19:25:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-10,55.1,48.1,52.3,55.1,45.9,52.2,47.4,83.5,0.22,100,33.33,rain,0,0,25.6,13.8,124.2,1000.6,88,8.3,25.9,2.3,2,,2021-04-10T06:17:44,2021-04-10T19:26:27,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-11,54.4,45.7,50,54.4,42.1,49.1,42.3,75.3,0.01,100,4.17,rain,0,0,,8.6,119.4,995.2,86.2,9.4,60.3,5.2,2,,2021-04-11T06:16:07,2021-04-11T19:27:33,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-12,62.7,50.3,55.4,62.7,50.3,55.4,41.3,61.9,0.01,100,4.17,rain,0,0,31.8,21.1,262.8,1007.6,58.8,9.9,121.2,10.4,9,,2021-04-12T06:14:30,2021-04-12T19:28:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
"chicago, illinois",2021-04-13,53.6,43.2,49.3,53.6,38.4,47,30.8,49.5,0,0,0,,0,0,30.4,20.2,250,1018.2,30.5,9.9,143.9,12.5,9,,2021-04-13T06:12:53,2021-04-13T19:29:45,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-14,49.6,36.9,43.7,45.1,32.1,38.3,24.8,47.5,0,0,0,,0,0,24.5,16.7,262.6,1019.5,60,9.9,142,12.2,6,,2021-04-14T06:11:18,2021-04-14T19:30:52,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-15,53.6,39,45.2,53.6,32.4,41.3,30.5,56.6,0,0,0,,0,0,31.1,13.4,230.3,1017.1,84.8,9.9,70.3,6.2,3,,2021-04-15T06:09:42,2021-04-15T19:31:58,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-16,52.1,40.4,45.5,52.1,35.4,42.7,34.4,65.4,0,0,0,,0,0,18.2,11.1,167.1,1015.9,56.9,9.9,127.5,10.8,8,,2021-04-16T06:08:08,2021-04-16T19:33:04,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-17,54,37.1,45.4,54,32.4,43.3,30.9,58.9,0,0,0,,0,0,17.2,10.5,99.8,1014.7,60.3,9.9,111.3,9.7,7,,2021-04-17T06:06:35,2021-04-17T19:34:10,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-18,62.2,38.8,51.7,62.2,37.4,51.3,27.4,41.3,0,0,0,,0,0,20.8,12.3,198.8,1012.8,73.5,9.9,95.5,8.1,6,,2021-04-18T06:05:02,2021-04-18T19:35:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-19,52.6,42.8,48,52.6,36.6,44,31.9,54.1,0.06,100,16.67,rain,0,0,25.3,16.1,267,1011.3,80.8,9.8,50.8,4.3,1,,2021-04-19T06:03:30,2021-04-19T19:36:23,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-20,41.9,34.6,38.8,38.4,29.4,33.9,22.7,52.9,0.01,100,4.17,"rain,snow",0,0,,11.6,115.3,1018.5,96.8,8.9,74.7,6.3,3,,2021-04-20T06:01:59,2021-04-20T19:37:29,0.26,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-21,48.3,34.2,39.1,41.8,27.3,34.1,25,60.5,0,0,0,,0,0,32.7,22.2,213.7,1019.6,82.4,9.2,83,7.3,4,,2021-04-21T06:00:28,2021-04-21T19:38:35,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-22,59.7,31.9,45.8,59.7,26.8,43.9,23.8,46.6,0,0,0,,0,0,25.1,14.6,265.6,1018.9,30.3,9.8,172.1,14.9,8,,2021-04-22T05:58:59,2021-04-22T19:39:41,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-23,60.6,44.3,53.2,60.6,40.4,51.8,29.5,40.9,0,0,0,,0,0,27.2,14.8,220.8,1016.6,70,9.9,135.3,11.6,8,,2021-04-23T05:57:30,2021-04-23T19:40:47,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
